ID,DATOP,FLTID,DEPSTN,ARRSTN,STD,STA,STATUS,AC,target
train_id_7847,February,UG 0008 ,TUN,DJE,2/19/2016 16:30,2016-02-19 17.25.00,ATA,TU 320IMU,Medium
train_id_7848,February,TU 0339 ,ALG,TUN,2/19/2016 17:00,2016-02-19 18.10.00,ATA,TU 320IMV,Medium
train_id_7849,February,TU 0745 ,FRA,TUN,2/21/2016 10:30,2016-02-21 12.55.00,ATA,TU 32AIMD,Common
train_id_7850,February,TU 0216 ,TUN,IST,2/22/2016 16:00,2016-02-22 18.35.00,ATA,TU 31BIMO,Common
train_id_7851,March,TU 0362 ,TUN,BLQ,3/4/2016 9:10,2016-03-04 10.45.00,ATA,TU 32AIMD,ONTIME
train_id_7852,March,TU 6592 ,DJE,NBE,3/5/2016 14:00,2016-03-05 14.45.00,ATA,TU 32AIMN,Common
train_id_7853,March,TU 0282 ,TUN,TLS,3/5/2016 13:40,2016-03-05 15.35.00,ATA,TU 31BIMQ,Medium
train_id_7854,March,TU 0646 ,NBE,FRA,3/5/2016 13:50,2016-03-05 16.30.00,ATA,TU 736IOQ,Common
train_id_7855,March,TU 0648 ,DJE,FRA,3/5/2016 14:15,2016-03-05 17.10.00,ATA,TU 736IOP,Medium
train_id_7856,March,TU 0813 ,TUN,CAI,3/5/2016 14:00,2016-03-05 17.05.00,ATA,TU 32AIMH,Common
train_id_7857,March,TU 0338 ,TUN,ALG,3/5/2016 14:30,2016-03-05 15.50.00,ATA,TU 320IMS,ONTIME
train_id_7858,March,TU 0722 ,TUN,ORY,3/5/2016 14:30,2016-03-05 17.00.00,ATA,TU 32AIMI,Common
train_id_7859,March,TU 0634 ,DJE,ORY,3/5/2016 14:45,2016-03-05 17.25.00,ATA,TU 31AIMJ,Common
train_id_7860,March,TU 0543 ,MUC,TUN,3/11/2016 15:55,2016-03-11 18.05.00,ATA,TU 736IOP,Medium
train_id_7861,March,TU 0791 ,LHR,TUN,3/11/2016 16:50,2016-03-11 19.50.00,ATA,TU 320IMW,Common
train_id_7862,March,TU 0701 ,GVA,TUN,3/14/2016 10:15,2016-03-14 12.10.00,ATA,TU 31BIMQ,Medium
train_id_7863,March,TU 6055 ,TUN,JED,3/15/2016 2:25,2016-03-15 06.50.00,ATA,TU 320IMU,Medium
train_id_7864,March,TU 0363 ,BLQ,TUN,3/14/2016 15:25,2016-03-14 16.55.00,ATA,TU 32AIMP,Common
train_id_7865,March,TU 0790 ,TUN,LHR,3/20/2016 12:45,2016-03-20 15.50.00,ATA,TU 320IMV,Severe
train_id_7866,March,TU 0208 ,TUN,NTE,3/20/2016 7:15,2016-03-20 09.40.00,ATA,TU 736IOQ,Severe
train_id_7867,March,TU 0282 ,TUN,TLS,3/20/2016 13:40,2016-03-20 15.35.00,ATA,TU 32AIMH,Severe
train_id_7868,March,TU 0997 ,NCE,TUN,3/20/2016 10:15,2016-03-20 11.50.00,ATA,TU 32AIMG,Common
train_id_7869,March,TU 0722 ,TUN,ORY,3/21/2016 15:10,2016-03-21 17.30.00,ATA,TU 32AIMF,Common
train_id_7870,March,TU 0997 ,NCE,TUN,3/24/2016 10:15,2016-03-24 11.50.00,ATA,TU 32AIMN,Medium
train_id_7871,March,TU 0717 ,ORY,TUN,3/24/2016 10:55,2016-03-24 13.20.00,ATA,TU 31BIMO,Common
train_id_7872,March,TU 6032 ,JED,SFA,3/27/2016 1:30,2016-03-27 06.10.00,ATA,TU 320IMS,Common
train_id_7873,March,TU 0339 ,ALG,TUN,3/27/2016 9:50,2016-03-27 11.00.00,ATA,TU 320IMR,Severe
train_id_7874,March,TU 0682 ,DJE,NCE,3/27/2016 6:15,2016-03-27 08.05.00,ATA,TU 736IOR,ONTIME
train_id_7875,March,TU 0930 ,TUN,MRS,3/27/2016 6:25,2016-03-27 08.00.00,ATA,TU 32AIMI,Common
train_id_7876,March,TU 0856 ,TUN,MXP,3/27/2016 8:00,2016-03-27 09.45.00,ATA,TU 32AIMF,ONTIME
train_id_7877,March,TU 0996 ,TUN,NCE,3/27/2016 7:50,2016-03-27 09.20.00,ATA,TU 32AIML,Common
train_id_7878,March,TU 0431 ,LYS,DJE,3/27/2016 8:30,2016-03-27 10.45.00,ATA,TU 736IOK,Medium
train_id_7879,March,TU 8269 ,MIR,LFW,3/27/2016 12:20,2016-03-27 17.10.00,ATA,TU 31AIMJ,ONTIME
train_id_7880,March,TU 0718 ,TUN,ORY,3/27/2016 9:20,2016-03-27 11.40.00,ATA,TU 320IMS,Common
train_id_7881,March,TU 0629 ,BOD,TUN,3/27/2016 10:10,2016-03-27 12.10.00,ATA,TU 736IOP,Medium
train_id_7882,March,TU 0857 ,MXP,TUN,3/27/2016 10:35,2016-03-27 12.30.00,ATA,TU 32AIMF,Common
train_id_7883,March,UG 1313 ,CDG,SFA,3/27/2016 11:10,2016-03-27 12.40.00,DEP,TU CR9ISA,ONTIME
train_id_7884,March,TU 0363 ,BLQ,TUN,3/27/2016 11:00,2016-03-27 12.30.00,ATA,TU 320IMW,Severe
train_id_7885,March,TU 0751 ,LYS,TUN,3/27/2016 10:40,2016-03-27 12.35.00,ATA,TU 31BIMO,Common
train_id_7886,March,TU 0848 ,BEY,TUN,3/27/2016 11:35,2016-03-27 15.05.00,ATA,TU 320IMV,ONTIME
train_id_7887,March,TU 0902 ,TUN,MRS,3/27/2016 11:25,2016-03-27 13.00.00,ATA,TU 32AIMN,Common
train_id_7888,March,TU 0700 ,TUN,GVA,3/27/2016 13:25,2016-03-27 15.20.00,ATA,TU 32AIMP,Medium
train_id_7889,March,TU 0472 ,TUN,BLQ,3/27/2016 13:15,2016-03-27 14.50.00,ATA,TU 31BIMO,Severe
train_id_7890,March,TU 9031 ,DJE,MIR,3/27/2016 11:35,2016-03-27 12.20.00,ATA,TU 736IOK,Common
train_id_7891,March,TU 0756 ,TUN,MXP,3/27/2016 12:30,2016-03-27 14.15.00,ATA,TU 320IMU,ONTIME
train_id_7892,March,TU 0216 ,TUN,IST,3/27/2016 16:00,2016-03-27 18.30.00,ATA,TU 332IFN,Severe
train_id_7893,March,TU 0852 ,TUN,FCO,3/27/2016 14:25,2016-03-27 15.50.00,ATA,TU 320IMR,Severe
train_id_7894,March,TU 0606 ,TUN,MAD,3/27/2016 14:30,2016-03-27 16.35.00,ATA,TU 31BIMQ,Common
train_id_7895,March,TU 0788 ,TUN,OST,3/27/2016 16:50,2016-03-27 19.20.00,ATA,TU 32AIMN,Medium
train_id_7896,March,TU 0723 ,ORY,TUN,3/27/2016 17:50,2016-03-27 20.15.00,ATA,TU 32AIMD,Medium
train_id_7897,March,TU 0283 ,TLS,TUN,3/28/2016 16:05,2016-03-28 18.00.00,ATA,TU 736IOQ,Medium
train_id_7898,March,TU 0853 ,FCO,TUN,3/27/2016 16:50,2016-03-27 18.05.00,ATA,TU 320IMR,Severe
train_id_7899,March,TU 0217 ,IST,TUN,3/27/2016 20:10,2016-03-27 22.55.00,ATA,TU 332IFN,Severe
train_id_7900,March,TU 6067 ,TUN,JED,3/27/2016 18:50,2016-03-27 23.15.00,ATA,TU 320IMT,Medium
train_id_7901,March,TU 0397 ,ABJ,OUA,3/27/2016 22:40,2016-03-28 00.05.00,ATA,TU 320IMV,Medium
train_id_7902,March,TU 0250 ,MIR,NCE,3/28/2016 13:10,2016-03-28 14.45.00,ATA,TU 32AIML,ONTIME
train_id_7903,March,TU 0903 ,MRS,TUN,3/28/2016 13:50,2016-03-28 15.25.00,ATA,TU 32AIMN,Common
train_id_7904,March,TU 0430 ,DJE,LYS,3/28/2016 13:40,2016-03-28 16.00.00,ATA,TU 736IOR,Common
train_id_7905,March,TU 0246 ,TUN,SXB,3/28/2016 13:35,2016-03-28 15.55.00,ATA,TU 736IOP,Common
train_id_7906,March,TU 0282 ,TUN,TLS,3/28/2016 13:20,2016-03-28 15.15.00,ATA,TU 736IOQ,Medium
train_id_7907,March,TU 0374 ,TUN,ALG,3/28/2016 13:45,2016-03-28 15.05.00,ATA,TU 32AIMF,Severe
train_id_7908,March,TU 0852 ,TUN,FCO,3/28/2016 14:30,2016-03-28 15.50.00,ATA,TU 32AIMH,Common
train_id_7909,March,TU 0813 ,TUN,CAI,3/28/2016 14:35,2016-03-28 17.35.00,ATA,TU 31BIMO,Common
train_id_7910,March,TU 0606 ,TUN,MAD,3/28/2016 14:30,2016-03-28 16.35.00,ATA,TU 320IMU,Common
train_id_7911,March,TU 0441 ,ORY,MIR,3/28/2016 14:20,2016-03-28 16.55.00,ATA,TU 736IOK,Medium
train_id_7912,March,TU 0251 ,NCE,MIR,3/28/2016 15:40,2016-03-28 17.20.00,ATA,TU 32AIML,ONTIME
train_id_7913,March,TU 0929 ,MRS,TUN,3/28/2016 18:40,2016-03-28 20.15.00,ATA,TU 32AIMN,Common
train_id_7914,March,TU 0814 ,CAI,TUN,3/28/2016 18:35,2016-03-28 21.50.00,ATA,TU 31BIMO,Common
train_id_7915,March,TU 0913 ,TUN,MED,3/28/2016 19:40,2016-03-28 23.40.00,ATA,TU 320IMS,ONTIME
train_id_7916,March,TU 6014 ,JED,TUN,3/28/2016 19:50,2016-03-29 00.25.00,ATA,TU 320IMV,Severe
train_id_7917,March,TU 6037 ,TUN,JED,3/28/2016 20:55,2016-03-29 00.50.00,ATA,TU 320IMR,Common
train_id_7918,March,TU 0714 ,JED,TUN,3/29/2016 0:30,2016-03-29 05.25.00,ATA,TU 332IFN,Severe
train_id_7919,March,TU 0227 ,BEG,TUN,3/29/2016 9:15,2016-03-29 11.15.00,ATA,TU 736IOP,Severe
train_id_7920,March,TU 0635 ,ORY,DJE,3/29/2016 9:50,2016-03-29 12.40.00,ATA,TU 736IOK,Common
train_id_7921,March,TU 0726 ,DJE,MIR,3/29/2016 11:35,2016-03-29 12.20.00,ATA,TU 31AIMK,ONTIME
train_id_7922,March,TU 0643 ,VIE,TUN,3/29/2016 11:20,2016-03-29 13.30.00,ATA,TU 32AIMP,Common
train_id_7923,March,TU 0726 ,MIR,OST,3/29/2016 13:10,2016-03-29 16.00.00,ATA,TU 31AIMK,ONTIME
train_id_7924,March,TU 0852 ,TUN,FCO,3/29/2016 14:25,2016-03-29 15.45.00,ATA,TU 31BIMO,ONTIME
train_id_7925,March,TU 0629 ,BOD,TUN,3/29/2016 16:25,2016-03-29 18.35.00,ATA,TU 31BIMQ,Severe
train_id_7926,March,TU 0397 ,TUN,OUA,3/29/2016 15:15,2016-03-29 19.35.00,ATA,TU 320IMR,Medium
train_id_7927,March,TU 0283 ,TLS,TUN,3/29/2016 16:05,2016-03-29 18.00.00,ATA,TU 736IOP,Common
train_id_7928,March,TU 0853 ,FCO,TUN,3/29/2016 16:50,2016-03-29 18.05.00,ATA,TU 31BIMO,ONTIME
train_id_7929,March,TU 0714 ,JED,TUN,3/30/2016 0:30,2016-03-30 05.25.00,ATA,TU 332IFN,Severe
train_id_7930,March,TU 8583 ,TUN,DJE,3/30/2016 4:55,2016-03-30 05.50.00,ATA,TU 32AIMN,Common
train_id_7931,March,TU 0700 ,TUN,GVA,3/30/2016 8:20,2016-03-30 10.15.00,ATA,TU 32AIMN,ONTIME
train_id_7932,March,UG 0003 ,DJE,TUN,3/30/2016 8:00,2016-03-30 08.50.00,ATA,TU 32AIMD,Common
train_id_7933,March,TU 6092 ,DJE,TUN,3/30/2016 13:35,2016-03-30 14.25.00,ATA,TU 320IMW,ONTIME
train_id_7934,March,TU 6027 ,TUN,JED,3/30/2016 14:35,2016-03-30 18.30.00,ATA,TU 320IMU,Common
train_id_7935,March,TU 0701 ,TUN,DJE,3/30/2016 13:55,2016-03-30 14.50.00,ATA,TU 32AIMN,Medium
train_id_7936,March,UG 1312 ,SFA,CDG,3/30/2016 13:25,2016-03-30 16.55.00,DEP,TU CR9ISA,Severe
train_id_7937,March,TU 0709 ,ORN,TUN,3/30/2016 16:05,2016-03-30 17.50.00,ATA,TU 32AIMF,ONTIME
train_id_7938,March,UG 0009 ,DJE,TUN,3/30/2016 16:00,2016-03-30 17.00.00,ATA,TU 32AIMN,Common
train_id_7939,March,TU 0928 ,TUN,MRS,3/30/2016 16:15,2016-03-30 17.50.00,ATA,TU 736IOQ,Common
train_id_7940,March,TU 0375 ,ALG,TUN,3/30/2016 16:05,2016-03-30 17.15.00,ATA,TU 320IMR,Common
train_id_7941,March,TU 0913 ,TUN,MED,3/30/2016 19:40,2016-03-30 23.40.00,ATA,TU 332IFN,Common
train_id_7942,March,TU 6028 ,JED,TUN,3/30/2016 20:30,2016-03-31 01.30.00,ATA,TU 320IMU,ONTIME
train_id_7943,March,TU 6044 ,JED,TUN,3/31/2016 5:50,2016-03-31 10.50.00,ATA,TU 320IMS,Common
train_id_7944,March,TU 0711 ,TUN,CMN,3/31/2016 7:00,2016-03-31 09.40.00,ATA,TU 736IOP,ONTIME
train_id_7945,March,TU 0716 ,TUN,ORY,3/31/2016 6:50,2016-03-31 09.10.00,ATA,TU 320IMU,Common
train_id_7946,March,TU 0753 ,FCO,TUN,3/31/2016 10:20,2016-03-31 11.35.00,ATA,TU 31BIMO,Common
train_id_7947,March,TU 0694 ,DJE,TUN,3/31/2016 11:45,2016-03-31 12.35.00,ATA,TU 736IOR,ONTIME
train_id_7948,March,TU 0472 ,TUN,VCE,3/31/2016 13:10,2016-03-31 14.55.00,ATA,TU 320IMV,ONTIME
train_id_7949,March,TU 0374 ,TUN,ALG,3/31/2016 13:45,2016-03-31 15.05.00,ATA,TU 320IMU,Medium
train_id_7950,March,TU 0721 ,ORY,TUN,3/31/2016 15:45,2016-03-31 18.10.00,ATA,TU 320IMS,Medium
train_id_7951,March,TU 0999 ,NCE,TUN,3/31/2016 16:35,2016-03-31 18.10.00,ATA,TU 32AIMN,ONTIME
train_id_7952,March,UG 1311 ,CDG,TUN,3/31/2016 17:05,2016-03-31 19.20.00,ATA,TU CR9ISA,Medium
train_id_7953,March,TU 0283 ,TLS,TUN,3/31/2016 17:00,2016-03-31 18.55.00,ATA,TU 736IOP,Severe
train_id_7954,March,TU 0724 ,TUN,ORY,3/31/2016 18:20,2016-03-31 20.40.00,ATA,TU 32AIML,ONTIME
train_id_7955,March,TU 0713 ,TUN,JED,3/31/2016 18:45,2016-03-31 23.10.00,ATA,TU 332IFN,Common
train_id_7956,April,TU 0614 ,DKR,TUN,4/1/2016 1:10,2016-04-01 05.50.00,ATA,TU 320IMU,Severe
train_id_7957,April,TU 0881 ,AMS,TUN,4/1/2016 9:30,2016-04-01 12.25.00,ATA,TU 32AIMI,Common
train_id_7958,April,TU 0467 ,HAM,DJE,4/1/2016 9:30,2016-04-01 12.40.00,ATA,TU 31AIMJ,Medium
train_id_7959,April,TU 0339 ,ALG,TUN,4/1/2016 9:50,2016-04-01 11.00.00,ATA,TU 320IMV,Common
train_id_7960,April,TU 0635 ,ORY,DJE,4/1/2016 9:50,2016-04-01 12.35.00,ATA,TU 31AIMK,Common
train_id_7961,April,TU 0515 ,BCN,TUN,4/1/2016 10:40,2016-04-01 12.15.00,ATA,TU 320IMW,Medium
train_id_7962,April,TU 0527 ,DUS,TUN,4/1/2016 10:00,2016-04-01 12.40.00,ATA,TU 32AIMH,Common
train_id_7963,April,TU 0745 ,FRA,TUN,4/1/2016 10:00,2016-04-01 12.25.00,ATA,TU 32AIMN,Common
train_id_7964,April,TU 0997 ,NCE,TUN,4/1/2016 10:15,2016-04-01 11.50.00,ATA,TU 320IMR,ONTIME
train_id_7965,April,TU 0717 ,ORY,TUN,4/1/2016 10:15,2016-04-01 12.40.00,ATA,TU 32AIMP,Common
train_id_7966,April,TU 0751 ,LYS,TUN,4/1/2016 10:40,2016-04-01 12.35.00,ATA,TU 31BIMO,Medium
train_id_7967,April,TU 8206 ,DJE,FRA,4/1/2016 14:20,2016-04-01 17.20.00,ATA,TU 31AIMJ,ONTIME
train_id_7968,April,TU 0753 ,FCO,TUN,4/1/2016 10:20,2016-04-01 11.35.00,ATA,TU 31BIMQ,Common
train_id_7969,April,TU 0542 ,TUN,MUC,4/1/2016 12:50,2016-04-01 15.05.00,ATA,TU 320IMU,Medium
train_id_7970,April,TU 0700 ,TUN,GVA,4/1/2016 13:25,2016-04-01 15.20.00,ATA,TU 32AIMI,Medium
train_id_7971,April,TU 0850 ,TUN,LYS,4/1/2016 13:20,2016-04-01 15.10.00,ATA,TU 32AIMH,Medium
train_id_7972,April,TU 0848 ,BEY,TUN,4/1/2016 13:25,2016-04-01 16.55.00,ATA,TU 320IMS,ONTIME
train_id_7973,April,TU 0250 ,MIR,NCE,4/2/2016 5:55,2016-04-02 07.35.00,ATA,TU 32AIMI,Common
train_id_7974,April,TU 0339 ,ALG,TUN,4/2/2016 9:50,2016-04-02 11.00.00,ATA,TU 320IMR,Severe
train_id_7975,April,TU 0734 ,DJE,ORY,4/2/2016 13:30,2016-04-02 16.10.00,ATA,TU 736IOR,Common
train_id_7976,April,TU 9015 ,NBE,TUN,4/2/2016 14:00,2016-04-02 14.35.00,ATA,TU 320IMS,ONTIME
train_id_7977,April,TU 0726 ,MIR,OST,4/2/2016 13:45,2016-04-02 16.30.00,ATA,TU 32AIMN,ONTIME
train_id_7978,April,TU 0727 ,OST,MIR,4/2/2016 17:20,2016-04-02 20.10.00,ATA,TU 32AIMN,Common
train_id_7979,April,TU 0724 ,TUN,ORY,4/2/2016 18:20,2016-04-02 20.40.00,ATA,TU 32AIMP,ONTIME
train_id_7980,April,TU 6031 ,TUN,SFA,4/2/2016 18:10,2016-04-02 18.55.00,ATA,TU 320IMT,ONTIME
train_id_7981,April,TU 0430 ,DJE,LYS,4/3/2016 5:20,2016-04-03 07.40.00,ATA,TU 736IOR,Common
train_id_7982,April,TU 0682 ,DJE,NCE,4/3/2016 6:15,2016-04-03 08.05.00,ATA,TU 31AIMJ,ONTIME
train_id_7983,April,TU 0725 ,ORY,TUN,4/3/2016 6:00,2016-04-03 08.25.00,ATA,TU 32AIMP,Common
train_id_7984,April,TU 0711 ,TUN,CMN,4/3/2016 7:00,2016-04-03 09.40.00,ATA,TU 320IMR,Common
train_id_7985,April,TU 0996 ,TUN,NCE,4/3/2016 7:50,2016-04-03 09.20.00,ATA,TU 32AIML,Common
train_id_7986,April,TU 0856 ,TUN,MXP,4/3/2016 8:00,2016-04-03 09.45.00,ATA,TU 736IOQ,Common
train_id_7987,April,TU 0750 ,TUN,LYS,4/3/2016 8:00,2016-04-03 09.50.00,ATA,TU 31BIMO,Common
train_id_7988,April,TU 0363 ,BLQ,TUN,4/3/2016 11:00,2016-04-03 12.30.00,ATA,TU 736IOP,ONTIME
train_id_7989,April,TU 0751 ,LYS,TUN,4/3/2016 10:40,2016-04-03 12.30.00,ATA,TU 31BIMO,Medium
train_id_7990,April,TU 0720 ,TUN,ORY,4/3/2016 10:50,2016-04-03 13.15.00,ATA,TU 332IFN,Medium
train_id_7991,April,TU 0216 ,TUN,IST,4/3/2016 16:00,2016-04-03 18.30.00,ATA,TU 332IFM,Common
train_id_7992,April,TU 0473 ,VCE,TUN,4/3/2016 15:50,2016-04-03 17.30.00,ATA,TU 32AIMF,Common
train_id_7993,April,TU 0375 ,ALG,TUN,4/3/2016 16:05,2016-04-03 17.15.00,ATA,TU 320IMV,Medium
train_id_7994,April,TU 0526 ,TUN,DUS,4/4/2016 6:25,2016-04-04 09.10.00,ATA,TU 736IOP,Common
train_id_7995,April,TU 0542 ,TUN,MUC,4/4/2016 6:55,2016-04-04 09.10.00,ATA,TU 736IOQ,ONTIME
train_id_7996,April,TU 0716 ,TUN,ORY,4/4/2016 6:50,2016-04-04 09.10.00,ATA,TU 320IMT,Common
train_id_7997,April,TU 0711 ,TUN,CMN,4/4/2016 7:00,2016-04-04 09.40.00,ATA,TU 320IMV,ONTIME
train_id_7998,April,TU 0463 ,LYS,MIR,4/4/2016 7:50,2016-04-04 09.55.00,ATA,TU 736IOK,Common
train_id_7999,April,TU 0514 ,TUN,BCN,4/4/2016 8:05,2016-04-04 09.50.00,ATA,TU 32AIML,ONTIME
train_id_8000,April,TU 0752 ,TUN,FCO,4/4/2016 8:00,2016-04-04 09.20.00,ATA,TU 31BIMQ,ONTIME
train_id_8001,April,TU 0362 ,TUN,BLQ,4/4/2016 8:55,2016-04-04 10.30.00,ATA,TU 32AIMI,ONTIME
train_id_8002,April,TU 0282 ,TUN,TLS,4/4/2016 13:20,2016-04-04 15.15.00,ATA,TU 736IOQ,Common
train_id_8003,August,AT 0671 ,AMS,NDR,8/12/2016 19:40,2016-08-12 22.45.00,ATA,TU 32AIMM,ONTIME
train_id_8004,August,TU 0711 ,TUN,CMN,8/13/2016 7:00,2016-08-13 09.40.00,ATA,TU 32AIMD,Common
train_id_8005,August,TU 0788 ,TUN,BRU,8/13/2016 7:30,2016-08-13 10.05.00,ATA,TU 320IMT,ONTIME
train_id_8006,August,AT 0670 ,NDR,AMS,8/13/2016 6:00,2016-08-13 09.10.00,ATA,TU 32AIMM,Severe
train_id_8007,August,TU 0750 ,TUN,LYS,8/13/2016 8:00,2016-08-13 09.50.00,ATA,TU 320IMS,ONTIME
train_id_8008,August,TU 0875 ,GVA,DJE,8/13/2016 9:25,2016-08-13 11.40.00,ATA,TU 31AIMK,ONTIME
train_id_8009,August,TU 0727 ,MIR,DJE,8/13/2016 13:20,2016-08-13 14.00.00,ATA,TU 32AIMI,Medium
train_id_8010,August,TU 0734 ,DJE,ORY,8/13/2016 14:50,2016-08-13 17.30.00,ATA,TU 32AIMI,Medium
train_id_8011,August,TU 0440 ,MIR,ORY,8/13/2016 11:15,2016-08-13 13.45.00,ATA,TU 736IOR,ONTIME
train_id_8012,August,TU 0789 ,BRU,TUN,8/13/2016 11:00,2016-08-13 13.40.00,ATA,TU 320IMT,Common
train_id_8013,August,TU 6592 ,NBE,SXF,8/13/2016 11:25,2016-08-13 14.20.00,ATA,TU 736IOL,Common
train_id_8014,August,TU 0790 ,TUN,LHR,8/13/2016 12:50,2016-08-13 15.55.00,ATA,TU 320IMW,Common
train_id_8015,August,TU 0708 ,TUN,ORN,8/13/2016 13:50,2016-08-13 15.35.00,ATA,TU 32AIML,Common
train_id_8016,August,TU 0283 ,TLS,TUN,8/13/2016 14:50,2016-08-13 16.45.00,ATA,TU 736IOP,Common
train_id_8017,August,TU 0374 ,TUN,ALG,8/13/2016 13:45,2016-08-13 15.05.00,ATA,TU 32AIMF,Medium
train_id_8018,August,TU 0813 ,TUN,CAI,8/13/2016 14:35,2016-08-13 17.35.00,ATA,TU 320IMV,Common
train_id_8019,August,TU 0646 ,NBE,FRA,8/13/2016 14:10,2016-08-13 16.45.00,ATA,TU 32AIMG,Common
train_id_8020,August,TU 0998 ,TUN,NCE,8/13/2016 14:15,2016-08-13 15.45.00,ATA,TU 32AIMH,Common
train_id_8021,August,TU 0318 ,TUN,LIS,8/13/2016 14:40,2016-08-13 17.30.00,ATA,TU 31BIMQ,ONTIME
train_id_8022,August,TU 0721 ,ORY,TUN,8/13/2016 14:55,2016-08-13 17.20.00,ATA,TU 332IFM,Common
train_id_8023,August,TU 0441 ,ORY,MIR,8/13/2016 14:35,2016-08-13 17.10.00,ATA,TU 736IOR,Common
train_id_8024,August,TU 0722 ,TUN,ORY,8/13/2016 14:30,2016-08-13 16.50.00,ATA,TU 32AIMD,Common
train_id_8025,August,TU 0709 ,ORN,TUN,8/13/2016 16:30,2016-08-13 18.10.00,ATA,TU 32AIML,Common
train_id_8026,August,TU 0999 ,NCE,TUN,8/13/2016 16:35,2016-08-13 18.10.00,ATA,TU 32AIMH,Common
train_id_8027,August,TU 0680 ,MIR,MRS,8/13/2016 17:00,2016-08-13 18.45.00,ATA,TU 31AIMJ,ONTIME
train_id_8028,August,TU 0791 ,LHR,TUN,8/13/2016 16:55,2016-08-13 19.50.00,ATA,TU 320IMW,Common
train_id_8029,August,TU 0723 ,ORY,TUN,8/13/2016 17:50,2016-08-13 20.15.00,ATA,TU 32AIMD,Common
train_id_8030,August,TU 0647 ,FRA,NBE,8/13/2016 17:45,2016-08-13 20.10.00,ATA,TU 32AIMG,Common
train_id_8031,August,TU 0713 ,TUN,JED,8/13/2016 18:55,2016-08-13 23.10.00,ATA,TU 320IMS,Common
train_id_8032,August,TU 0440 ,MIR,ORY,8/14/2016 5:05,2016-08-14 07.30.00,ATA,TU 31AIMJ,Common
train_id_8033,August,AT 0695 ,FRA,NDR,8/13/2016 18:20,2016-08-13 21.20.00,ATA,TU 32AIMM,Severe
train_id_8034,August,AT 0678 ,NDR,BRU,8/14/2016 7:00,2016-08-14 09.50.00,ATA,TU 32AIMM,ONTIME
train_id_8035,August,TU 0788 ,TUN,BRU,8/14/2016 7:30,2016-08-14 10.05.00,ATA,TU 32AIMI,Common
train_id_8036,August,TU 0996 ,TUN,NCE,8/14/2016 7:50,2016-08-14 09.20.00,ATA,TU 32AIMH,Common
train_id_8037,August,TU 0752 ,TUN,FCO,8/14/2016 7:55,2016-08-14 09.20.00,ATA,TU 31BIMO,Common
train_id_8038,August,TU 0847 ,TUN,BEY,8/14/2016 7:30,2016-08-14 10.45.00,ATA,TU 320IMU,Medium
train_id_8039,August,AT 0650 ,OUD,ORY,8/14/2016 7:50,2016-08-14 10.30.00,ATA,TU 32AIMP,ONTIME
train_id_8040,August,TU 0848 ,BEY,TUN,8/14/2016 11:35,2016-08-14 15.05.00,ATA,TU 320IMU,Medium
train_id_8041,August,TU 0629 ,BOD,TUN,8/14/2016 10:10,2016-08-14 12.10.00,ATA,TU 320IMR,Common
train_id_8042,August,TU 0441 ,ORY,MIR,8/14/2016 8:25,2016-08-14 10.55.00,ATA,TU 31AIMJ,Common
train_id_8043,August,TU 0362 ,TUN,BLQ,8/14/2016 8:30,2016-08-14 10.05.00,ATA,TU 31BIMQ,Common
train_id_8044,August,TU 0431 ,LYS,DJE,8/14/2016 8:30,2016-08-14 10.45.00,ATA,TU 31AIMK,Common
train_id_8045,August,TU 8711 ,NTE,LYS,8/14/2016 8:30,2016-08-14 09.35.00,ATA,TU 736IOM,Common
train_id_8046,August,TU 0683 ,NCE,DJE,8/14/2016 8:55,2016-08-14 10.50.00,ATA,TU 736IOL,ONTIME
train_id_8047,August,TU 0931 ,MRS,TUN,8/14/2016 8:50,2016-08-14 10.25.00,ATA,TU 320IMV,ONTIME
train_id_8048,August,TU 0481 ,NTE,DJE,8/14/2016 8:50,2016-08-14 11.35.00,ATA,TU 736IOR,ONTIME
train_id_8049,August,TU 0339 ,ALG,TUN,8/14/2016 9:50,2016-08-14 11.00.00,ATA,TU 320IMS,Common
train_id_8050,August,TU 0997 ,NCE,TUN,8/14/2016 10:15,2016-08-14 11.45.00,ATA,TU 32AIMH,Common
train_id_8051,August,TU 0209 ,NTE,TUN,8/14/2016 10:10,2016-08-14 12.25.00,ATA,TU 736IOP,Common
train_id_8052,August,TU 8225 ,OPO,NBE,8/14/2016 10:05,2016-08-14 12.35.00,ATA,TU 736ION,Common
train_id_8053,August,TU 0717 ,ORY,TUN,8/14/2016 10:15,2016-08-14 12.40.00,ATA,TU 32AIMD,Common
train_id_8054,August,TU 0745 ,FRA,TUN,8/14/2016 10:20,2016-08-14 12.45.00,ATA,TU 32AIML,Common
train_id_8055,August,TU 8711 ,LYS,DJE,8/14/2016 10:20,2016-08-14 12.35.00,ATA,TU 736IOM,Common
train_id_8056,August,TU 0712 ,CMN,TUN,8/14/2016 10:35,2016-08-14 13.00.00,ATA,TU 320IMT,ONTIME
train_id_8057,August,TU 0753 ,FCO,TUN,8/14/2016 10:20,2016-08-14 11.35.00,ATA,TU 31BIMO,Common
train_id_8058,August,TU 0720 ,TUN,ORY,8/14/2016 10:50,2016-08-14 13.15.00,ATA,TU 332IFN,Common
train_id_8059,August,TU 8539 ,LIS,DJE,8/14/2016 12:05,2016-08-14 15.00.00,ATA,TU 736IOK,ONTIME
